LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,'default payment next month'
0.393939,1,0.333333,0.666667,0.37931,0,0,0,0,0,0,0.159792,0.083683,0.09458,0.160601,0.095448,0.142528,0.021063,0.008906,0.000549,0.024155,0.018111,0.005675,0
0.191919,1,0.333333,0.333333,0.155172,0.1,0.4,0.1,0.1,0.1,0.1,0.147958,0.066913,0.088019,0.160797,0.083051,0.13766,0.000267,0.00181,0.000781,0.003902,0.005181,0.002332,0
0.010101,1,0.166667,0.666667,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.164338,0.085371,0.096264,0.177721,0.099602,0.153242,0.001488,0.000772,0.001004,0.001449,0.00211,0.003026,0
0.191919,1,0.166667,0.666667,0.137931,0,0,0,0,0,0,0.196564,0.06622,0.086345,0.16385,0.096915,0.135539,0,0,0.004398,0.026417,0,0.004685,0
0.040404,1,0.5,0.333333,0.517241,0.2,0.2,0.2,0.2,0.2,0.2,0.186424,0.093654,0.102646,0.187553,0.109372,0.162134,0.001717,0.000895,0.001676,0.001771,0.00242,0.008512,0
0.494949,1,0.166667,0.666667,0.310345,0,0,0,0.1,0.2,0.1,0.148245,0.068973,0.087415,0.162718,0.083364,0.135827,0.00332,0.001187,0.003057,0,0.000399,0.000388,1
0.131313,0,0.166667,0.666667,0.12069,0,0,0,0,0,0,0.147345,0.067898,0.088085,0.164886,0.081034,0.138429,0.002024,0.001882,0.005626,0.000626,0.007186,0.002103,0
0.313131,0,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.1,0.2,0.2,0.395187,0.243756,0.168943,0.318376,0.221753,0.273686,0.011967,0.0475,0.194376,0.016103,0.035198,0.003348,0
0.10101,0,0.5,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.4,0.203462,0.12766,0.127905,0.241604,0.176884,0.230543,0.00162,0.007233,0.013617,0.019973,0.024266,0.005675,1
0.222222,1,0.333333,0.333333,0.396552,0.1,0.1,0.1,0.1,0.2,0.1,0.147315,0.067169,0.08727,0.163159,0.082573,0.13597,0.001145,0.001,0.003579,0,0.000771,0.004177,0
0.010101,1,0.333333,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.160546,0.082222,0.096164,0.177649,0.099447,0.153063,0.001808,0.000951,0.00146,0.00109,0.001622,0.002983,1
0.090909,1,0.333333,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.235052,0.157946,0.140136,0.251968,0.175322,0.219096,0.005151,0.002731,0.005022,0.005636,0.008206,0.00662,0
0.30303,1,0.166667,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.285599,0.218592,0.17984,0.325223,0.257003,0.299114,0.006869,0.007361,0.008721,0.011272,0.016412,0.012479,0
0.30303,1,0.166667,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.189715,0.103795,0.143632,0.232327,0.126477,0.185147,0.002362,0.04551,0.007956,0.004831,0.023445,0.018916,0
0.131313,0,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.219353,0.154178,0.143041,0.270527,0.19306,0.242803,0.014518,0.007876,0.019182,0.016103,0.035168,0,0
0.10101,1,0.5,0.666667,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.226689,0.124063,0.120514,0.219953,0.144978,0.1952,0.002533,0.001366,0.002567,0.003865,0.005699,0.016457,1
0.010101,0,0.333333,0.666667,0.068966,0.2,0.2,0.2,0,0.1,0.2,0.149528,0.070139,0.086345,0.160138,0.083865,0.138652,0.001145,0,0,0.005224,0.000291,0.000125,0
0.232323,1,0.166667,0.666667,0.103448,0.3,0.4,0.2,0.2,0.2,0.1,0.152739,0.069952,0.0875,0.16248,0.081419,0.140437,0,0.000628,0.001116,0,0.012426,0.003405,0
0.282828,1,0.166667,0.333333,0.275862,0.1,0.1,0.1,0.1,0.1,0.1,0.164717,0.074516,0.099659,0.252021,0.097455,0.135674,0.010006,0.014402,0.108859,0.027295,0,0.041293,0
0.161616,0,0.333333,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.262996,0.190898,0.15747,0.284421,0.212485,0.256582,0.006067,0.003028,0.00558,0.007568,0.011723,0.009079,0
0.121212,0,0.333333,0.666667,0.241379,0.2,0.2,0.1,0.2,0.2,0.2,0.148768,0.06622,0.090522,0.167878,0.090307,0.143141,0,0.004518,0.00279,0.002576,0.001196,0.000566,0
0.141414,1,0.166667,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.233126,0.190449,0.156614,0.279023,0.206393,0.248597,0.062034,0.003562,0.00558,0.008052,0.011723,0.009458,0
0.141414,1,0.333333,0.333333,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.266165,0.20136,0.153092,0.283331,0.210325,0.135674,0.011572,0.005937,0.01116,0.016103,0.04689,0.030454,0
0.040404,1,0.166667,0.666667,0.172414,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.070707,0,0.166667,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.186803,0.12598,0.106229,0.194413,0.121893,0.160512,0.00229,0.005937,0.002232,0.010467,0.018756,0.009458,0
0.343434,0,0.5,0.333333,0.396552,0.1,0.1,0.1,0.1,0.1,0.1,0.382511,0.06959,0.104524,0.162343,0.143809,0.170147,0.004086,0.019757,0.002626,0.103087,0.090371,0.000823,0
0.010101,0,0.333333,0.333333,0.258621,0.5,0.4,0.4,0.4,0.4,0.4,0.162005,0.082284,0.096919,0.177709,0.10052,0.153274,0,0.001734,0,0.002741,0,0.003015,1
0.10101,1,0.333333,0.666667,0.258621,0.4,0.4,0,0,0,0,0.246423,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.191919,1,0.333333,0.666667,0.12069,0.1,0.1,0,0,0,0,0.147619,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0.002712,0
0.191919,1,0.333333,0.666667,0.189655,0.1,0.1,0.1,0,0.1,0.1,0.158436,0.070344,0.086345,0.160138,0.080818,0.137073,0.004998,0,0,0.000275,0.003249,0.000011,0
0.060606,0,0.333333,0.666667,0.396552,0.4,0.4,0.4,0.4,0.4,0.4,0.184847,0.108286,0.111257,0.201915,0.127248,0.178771,0.002318,0.001218,0,0.005953,0.004344,0.003613,1
0.111111,0,0.166667,0.333333,0.224138,0.1,0.4,0.1,0.2,0.2,0.2,0.147477,0.06682,0.087086,0.160986,0.081094,0.135674,0,0.000802,0,0,0,0.000851,0
0.212121,1,0.166667,0.666667,0.155172,0.1,0.1,0.1,0.1,0.1,0.1,0.154429,0.06652,0.086642,0.164083,0.084092,0.142552,0.000362,0.000321,0.004674,0.005593,0.017943,0.004313,0
0.575758,0,0.5,0.333333,0.793103,0.4,0.4,0.5,0.5,0.6,0.8,0.548243,0.513133,0.34504,0.618674,0.580312,0.609971,0.029425,0.005619,0.027973,0.04139,0.077369,0.000407,0
0.383838,1,0.666667,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.31968,0.255109,0.195034,0.344728,0.275014,0.314544,0.008741,0.003356,0.006188,0.008908,0.013736,0.012897,0
0.010101,0,0.333333,0.333333,0.189655,0.2,0.2,0.2,0.2,0.2,0.4,0.161654,0.08343,0.096844,0.178366,0.100887,0.153602,0.001846,0.000951,0.000926,0.002435,0,0.001031,0
0.121212,1,0.166667,0.666667,0.051724,0.2,0.1,0.1,0.4,0.2,0.2,0.155297,0.07144,0.086712,0.160769,0.081312,0.136276,0.006359,0.000398,0,0,0,0,0
0.161616,1,0.333333,0.666667,0.086207,0.4,0.2,0.2,0.2,0.4,0.2,0.244892,0.173828,0.149928,0.273041,0.196761,0.241801,0.004653,0.0034,0.00837,0.003221,0.009847,0.009458,1
0.232323,0,0.166667,0.666667,0.327586,0.1,0.1,0.1,0.1,0.1,0.1,0.147973,0.072921,0.086701,0.164631,0.083142,0.169293,0.009158,0.002969,0.00558,0,0.09378,0.04288,0
0.353535,0,0.166667,0.666667,0.224138,0.1,0.1,0.2,0.2,0.2,0.2,0.151187,0.089251,0.104723,0.209027,0.110816,0.179396,0.02778,0.005937,0.02232,0.004836,0.04689,0.056747,0
0.070707,1,0.166667,0.666667,0.086207,0.1,0.1,0.1,0.1,0.1,0.1,0.14997,0.066535,0.091819,0.164141,0.085184,0.135674,0.000379,0.00592,0.004743,0.007366,0,0,0
0.151515,1,0.5,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.182704,0.106474,0.110155,0.201909,0.12575,0.18108,0.002862,0.001781,0.002232,0.002989,0.014067,0.003783,0
0.232323,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.269393,0.195783,0.160717,0.27064,0.187666,0.228966,0.006076,0.002918,0.004576,0.006441,0.009383,0.007566,1
0.151515,0,0.166667,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.5,0.208369,0.134523,0.126972,0.230848,0.162425,0.208461,0.004362,0.002275,0.003236,0.014171,0,0,0
0.010101,0,0.333333,0.333333,0.362069,0.2,0.2,0.2,0.2,0.4,0.4,0.159182,0.081087,0.095517,0.177295,0.099117,0.152028,0.001832,0.00095,0.002344,0.00161,0,0.002837,1
0.232323,1,0.166667,0.666667,0.155172,0,0,0,0,0,0,0.146519,0.06622,0.091629,0.168488,0.089818,0.156663,0,0.005715,0,0.014892,0.054751,0.002279,0
0.232323,1,0.333333,0.333333,0.327586,0.1,0.1,0.1,0.1,0.1,0.1,0.149354,0.070859,0.086345,0.161265,0.127087,0.135674,0.005596,0,0.001336,0.075417,0,0.009934,1
0.040404,0,0.5,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.178121,0.080828,0.095184,0.175603,0.097272,0.151388,0.001787,0.000753,0.000655,0.000984,0.002345,0.003783,0
0.272727,0,0.166667,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.4,0.198894,0.205128,0.220361,0.358168,0.256745,0.27335,0.114475,0.060314,0.101292,0.080707,0.000661,0.095402,0
0.040404,0,0.166667,0.666667,0.568966,0.2,0.2,0.2,0.2,0.2,0.2,0.189075,0.099923,0.105687,0.191118,0.100107,0.15375,0.002862,0.001484,0.003348,0.003221,0.004689,0.004729,0
0.292929,0,0.166667,0.333333,0.465517,0.1,0.1,0.1,0.1,0.1,0.1,0.150975,0.097441,0.08991,0.182079,0.081892,0.142692,0.03766,0.003855,0.02603,0.002019,0.018306,0.005718,0
0.060606,0,0.5,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.204444,0.128592,0.111322,0.202981,0.126628,0.178459,0.002692,0.001205,0.002009,0.003221,0.004689,0.003783,1
0.242424,0,0.166667,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.252095,0.191723,0.163248,0.435578,0.254222,0.299042,0.017171,0.005937,0.01116,0.096618,0.035168,0.011349,0
0.777778,1,0.333333,0.666667,0.344828,0,0,0,0,0,0,0.236739,0.12479,0.107585,0.180374,0.152664,0.299964,0.071912,0.023487,0.02478,0.132201,0.432144,0.048603,0
0.121212,1,0.833333,0.666667,0.310345,0.1,0.1,0.1,0.1,0.1,0.1,0.146753,0.066471,0.08649,0.160386,0.080648,0.136283,0.000302,0.000157,0.000295,0,0.002209,0,0
0.111111,1,0.5,0.666667,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.174431,0.096249,0.104071,0.190933,0.112637,0.165014,0.001832,0.00095,0.001339,0.001932,0.002813,0.002837,1
0.20202,1,0.333333,0.333333,0.448276,0.1,0.1,0.1,0.1,0.1,0.1,0.14855,0.066753,0.087776,0.163516,0.084293,0.139354,0.000648,0.001554,0.004008,0.005926,0.009601,0.016455,1
0.191919,0,0.166667,0.666667,0.137931,0.3,0,0.1,0.4,0.2,0.1,0.146519,0.06622,0.087634,0.161824,0.082423,0.135988,0,0.001394,0,0,0.000821,0.004861,1
0.212121,0,0.333333,0.666667,0.155172,0.1,0.2,0.2,0,0,0,0.148732,0.068186,0.086345,0.160138,0.080648,0.135674,0.001145,0,0,0,0,0,0
0.414141,0,0.166667,0.666667,0.206897,0.3,0.1,0.1,0,0,0,0.146351,0.072398,0.086345,0.160138,0.080648,0.135674,0.007669,0,0,0,0,0,0
0.171717,1,0.333333,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.282644,0.212037,0.166197,0.29207,0.211793,0.234924,0.008136,0.00297,0.004989,0.00744,0.010189,0.007188,0
0.070707,1,0.333333,0.333333,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.203062,0.125106,0.113695,0.202802,0.123474,0.171137,0.002862,0.001484,0.002243,0.003221,0.004689,0.003783,1
0.080808,1,0.333333,0.333333,0.586207,0.4,0.4,0.2,0.2,0.2,0.2,0.219078,0.14563,0.130757,0.189872,0.113418,0.156071,0.004582,0.001781,0.003348,0.004831,0.004689,0.003783,1
0.131313,1,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.4,0.4,0.4,0.183077,0.106437,0.11046,0.200691,0.124385,0.174549,0.001983,0.001353,0.003348,0.003047,0,0.002974,0
0.131313,0,0.5,0.333333,0.655172,0.1,0.1,0.1,0.1,0.1,0.1,0.149049,0.069492,0.086345,0.162079,0.080648,0.138402,0.003946,0,0.0023,0,0.007116,0.004354,0
0.252525,0,0.333333,0.333333,0.189655,0.1,0.2,0.2,0.2,0.2,0.2,0.151144,0.075806,0.09453,0.178622,0.100491,0.154068,0.005724,0.002969,0.00558,0.001153,0.001819,0.009458,0
0.111111,1,0.166667,0.666667,0.155172,0.1,0.1,0.1,0.1,0.1,0.1,0.149468,0.06622,0.088175,0.160138,0.081624,0.136558,0,0.001979,0,0.001585,0.002307,0.001861,0
0.181818,0,0.333333,0.333333,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.344276,0.240747,0.18677,0.307495,0.232068,0.255737,0.01355,0.003604,0.005732,0.008346,0.012278,0.008315,1
0.191919,1,0.333333,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.309955,0.243366,0.128742,0.264033,0.148287,0.200479,0.009159,0.002969,0.039061,0.009662,0.011723,0.009458,0
0.040404,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.171675,0.092208,0.093274,0.166477,0.087462,0.142017,0.00229,0.000659,0.000268,0.000403,0.000703,0.004417,0
0.494949,0,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.570045,0.50889,0.218071,0.334287,0.128019,0.166787,0.016027,0.0076,0.004799,0.004932,0.00844,0.005864,0
0.020202,1,0.5,0.666667,0.655172,0.4,0.4,0.4,0.4,0.4,0.4,0.16578,0.089722,0.099539,0.183688,0.104972,0.155216,0.00385,0,0.001786,0,0.004689,0,1
0.040404,1,0.333333,0.333333,0.396552,0.2,0.2,0.2,0.2,0.2,0.2,0.18685,0.10599,0.105947,0.181201,0.104108,0.160319,0.003453,0.00297,0.003348,0.004831,0.011723,0.001748,0
0.050505,1,0.166667,0.666667,0.103448,0.1,0.1,0.1,0.1,0.1,0.4,0.149294,0.067441,0.086919,0.159913,0.082111,0.136832,0.001472,0.000622,0,0.004831,0,0,0
0.040404,1,0.333333,0.333333,0.189655,0.3,0.4,0.4,0.4,0.2,0.2,0.191765,0.113287,0.113957,0.205854,0.107726,0.160425,0,0.00285,0,0.001932,0.002813,0.002648,0
0,1,0.5,0.666667,0.017241,0.3,0.4,0.2,0.2,0.4,0.2,0.154347,0.074344,0.091674,0.16994,0.090672,0.144713,0,0.000772,0.001116,0,0.002345,0.001892,0
0.131313,0,0.5,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.268914,0.20106,0.161033,0.289684,0.168652,0.216033,0.006922,0.003803,0.007201,0.005198,0.007362,0.005972,0
0.070707,1,0.833333,0.333333,0.034483,0.1,0.1,0.1,0.2,0.2,0.2,0.150944,0.06622,0.103602,0.183174,0.107341,0.135674,0,0.018662,0.003348,0.004831,0,0,0
0.161616,1,0.5,0.666667,0.603448,0.1,0.1,0.1,0.1,0.1,0.1,0.146864,0.082781,0.093683,0.176572,0.09756,0.150653,0.019976,0.007936,0.023318,0.027465,0.039074,0.064797,0
0.050505,1,0.166667,0.666667,0.086207,0.2,0.2,0.4,0.2,0.2,0.2,0.166802,0.08809,0.096041,0.172482,0.089297,0.15183,0.005724,0,0,0.00028,0.032378,0,0
0.070707,0,0.333333,0.666667,0.086207,0.2,0.2,0.1,0.1,0.1,0.1,0.146829,0.066182,0.086383,0.160307,0.08044,0.135872,0,0.000297,0.000558,0,0.001922,0.000946,0
0.292929,0,0.166667,0.666667,0.206897,0.2,0.1,0.1,0.1,0.1,0.1,0.176905,0.067133,0.088659,0.162567,0.08161,0.138061,0.001101,0.002522,0.002896,0.001562,0.006265,0.00185,0
0.080808,1,0.333333,0.333333,0.465517,0.1,0.1,0.1,0.1,0.1,0.1,0.146799,0.06652,0.086518,0.160435,0.080961,0.135958,0.000362,0.000188,0.000353,0.000509,0.000741,0.000598,1
0.151515,1,0.166667,0.333333,0.517241,0.2,0.2,0.1,0.1,0.1,0.2,0.202626,0.127125,0.087634,0.162443,0.091524,0.145501,0.003321,0.001394,0.002731,0.017662,0.001245,0.000393,0
0.10101,1,0.333333,0.666667,0.034483,0.1,0.1,0.1,0.1,0.1,0.2,0.146998,0.066734,0.086642,0.161024,0.087582,0.169166,0.000619,0.000321,0.00105,0.011261,0.073217,0.015938,0
0.353535,1,0.333333,0.333333,0.689655,0.4,0.2,0.2,0.2,0.2,0.2,0.459039,0.40197,0.252976,0.405161,0.341657,0.376948,0.015877,0.006913,0.013735,0.015256,0.022653,0.018526,1
0.131313,1,0.333333,0.333333,0.241379,0.3,0.4,0.2,0.2,0.4,0.4,0.261744,0.186481,0.156686,0.289149,0.214177,0.26348,0,0.002969,0.012276,0,0.023445,0,1
0.212121,1,0.333333,0.666667,0.413793,0.1,0.1,0.1,0.1,0.1,0.2,0.147395,0.06716,0.086888,0.16107,0.086139,0.140785,0.001133,0.000588,0.001105,0.008918,0.002827,0.002277,0
0.070707,1,0.333333,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.225328,0.095989,0.105478,0.226067,0.117049,0.16992,0.004579,0.002375,0.002232,0.006441,0.004689,0.003783,0
0.010101,1,0.166667,0.666667,0.224138,0,0,0,0,0,0,0.148102,0.082112,0.087148,0.161519,0.082325,0.139777,0.019169,0.000869,0.001636,0.002723,0.010703,0.008644,0
0.020202,1,0.5,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.171184,0.092154,0.101525,0.186381,0.107504,0.16006,0.00165,0.000878,0.001569,0.001767,0.004762,0,0
0.020202,1,0.333333,0.666667,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.164004,0.085175,0.098455,0.183309,0.106988,0.160409,0.003434,0.002078,0.003348,0.004026,0.004689,0.005675,0
0.111111,1,0.333333,0.666667,0.310345,0.1,0.1,0.1,0.4,0.1,0.1,0.148955,0.06622,0.086559,0.160505,0.081422,0.136758,0,0.000463,0,0.001256,0.002827,0,0
0.020202,0,0.333333,0.666667,0.224138,0.1,0.1,0.1,0.1,0,0,0.146864,0.06622,0.086773,0.160138,0.080648,0.135674,0,0.000463,0,0,0,0,0
0.040404,0,0.166667,0.333333,0.293103,0.2,0.2,0,0,0,0,0.157713,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.040404,0,0.333333,1,0.534483,0.2,0.2,0.2,0.2,0.2,0.2,0.190634,0.114825,0.113876,0.170201,0.090517,0.144272,0.002862,0.000891,0.001451,0.001288,0.002345,0.002837,0
0.363636,0,0.166667,0.666667,0.534483,0.2,0.2,0.2,0.2,0.2,0.2,0.360778,0.189978,0.122156,0.199628,0.117896,0.161586,0.006411,0.001781,0.002232,0.004831,0.001172,0.007602,0
0.040404,1,0.5,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.191565,0.112617,0.11217,0.171618,0.090526,0.144675,0.0023,0.000701,0.001116,0.00161,0.000816,0.001892,0
0.414141,0,0.333333,0.333333,0.293103,0.2,0.2,0.2,0.2,0.2,0.2,0.406146,0.34872,0.253639,0.453933,0.261199,0.302085,0.011943,0.007125,0.014845,0.011275,0.015239,0.013241,0
0.070707,1,0.166667,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.209101,0.134694,0.126912,0.231112,0.155055,0.203272,0.003663,0.002078,0.003683,0.004509,0.006799,0.005486,0
0.292929,1,0.5,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.395015,0.327491,0.235658,0.342321,0.266628,0.307403,0.012592,0.007125,0.008035,0.010467,0.014473,0.010404,1
0.070707,0,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.2,0,0,0.155967,0.075215,0.088872,0.160138,0.080648,0.135674,0.002309,0.000613,0,0,0,0.003443,0
0.040404,1,0.5,0.666667,0.482759,0.2,0.2,0.2,0.2,0.2,0.2,0.18174,0.101899,0.09911,0.184905,0.101975,0.154522,0.005732,0.000951,0.011162,0.008052,0.004689,0.003783,0
0.050505,1,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.1,0.1,0.1,0.171949,0.094896,0.099368,0.161616,0.086181,0.137661,0.004579,0.0006,0.001751,0.008986,0.005184,0,1
0.060606,1,0.166667,0.333333,0.258621,0.4,0.2,0.2,0.2,0.2,0.2,0.218831,0.147257,0.13372,0.221637,0.115695,0.144086,0.005724,0.001781,0.002232,0.004831,0.011723,0,0
0.151515,1,0.333333,0.666667,0.137931,0.1,0.1,0.1,0.1,0.1,0.1,0.147576,0.068221,0.086941,0.161903,0.083543,0.135674,0.002413,0.000645,0.002091,0.004702,0,0.002311,0
0.020202,0,0.333333,0.666667,0.051724,0.1,0.1,0.1,0.1,0.1,0.1,0.147823,0.066591,0.086559,0.160505,0.080648,0.136375,0.000446,0.000232,0.000435,0,0.001829,0,1
0.252525,1,0.333333,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.372761,0.313706,0.154832,0.279668,0.210702,0.255571,0.012206,0.002684,0.005063,0.010158,0.014067,0,1
0.232323,1,0.333333,0.333333,0.344828,0,0,0,0,0,0,0.151267,0.066188,0.090139,0.160713,0.083257,0.139793,0,0.004123,0.000685,0.004242,0.010799,0.011807,0
0.191919,0,0.333333,0.333333,0.327586,0.4,0.4,0.2,0.2,0.2,0.2,0.330586,0.255426,0.197618,0.265156,0.198596,0.215735,0,0.005199,0.005583,0.016188,0.0236,0.018967,1
0.090909,1,0.5,0.333333,0.775862,0.2,0.2,0.2,0.2,0.2,0.2,0.235039,0.161162,0.14147,0.251643,0.176972,0.223334,0.005383,0.002741,0.004018,0.006224,0.009026,0.007008,0
0.343434,0,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.348281,0.275434,0.190758,0.341611,0.276253,0.316653,0.010303,0.005165,0.007812,0.012238,0.018287,0.016078,0
0.040404,0,0.333333,1,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.192046,0.115817,0.108797,0.236729,0.121761,0.171666,0.001946,0.000997,0.00183,0.002333,0.003409,0.002773,1
0.20202,1,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.328036,0.253197,0.193968,0.257654,0.224908,0.263189,0.011448,0.002802,0.055885,0.177134,0.023445,0.018916,0
0.272727,1,0.166667,0.333333,0.275862,0.1,0.1,0.1,0.1,0.2,0.2,0.147168,0.06638,0.086776,0.161106,0.08153,0.136301,0.000192,0.000467,0.001147,0.001124,0,0,0
0.171717,0,0.5,0.666667,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.308495,0.239424,0.187019,0.332534,0.221498,0.263813,0.007674,0.00414,0.007838,0.011272,0.014067,0.010133,0
0.333333,1,0.166667,0.333333,0.258621,0.1,0.1,0.1,0.1,0.1,0.2,0.150492,0.070808,0.096071,0.171451,0.09464,0.141961,0.005534,0.010519,0.014102,0.022723,0,0.010718,0
0.191919,1,0.166667,0.333333,0.241379,0.4,0.2,0.2,0.2,0.2,0.2,0.319462,0.249196,0.253801,0.337706,0.268577,0.309005,0.009841,0.005096,0.007678,0.011651,0.016034,0.012484,1
0.131313,1,0.333333,0.666667,0.086207,0.1,0.2,0.2,0.2,0.2,0.2,0.155004,0.140361,0.129898,0.271159,0.200187,0.246129,0.080133,0.001841,0.044641,0.007407,0.01055,0.009079,0
0.010101,1,0.333333,1,0.448276,0.3,0.4,0.4,0.2,0.2,0.2,0.162114,0.083628,0.09609,0.17719,0.098977,0.152908,0.001488,0,0.000722,0.001085,0.002345,0.001101,0
0.040404,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0,0,0.175935,0.08168,0.093259,0.160138,0.080648,0.135674,0.00229,0.001193,0,0,0,0,0
0.040404,0,0.5,0.666667,0.310345,0.2,0.1,0.1,0.4,0.2,0.2,0.17695,0.066989,0.096781,0.177126,0.098857,0.152454,0.000927,0.03028,0,0.00161,0.002345,0.001892,0
0.040404,1,0.166667,0.666667,0.086207,0.1,0.1,0.1,0.1,0.1,0.1,0.147183,0.06622,0.088055,0.160422,0.080648,0.140867,0,0.00185,0.000337,0,0.013547,0.000378,0
0.222222,0,0.166667,0.333333,0.344828,0.3,0.1,0.1,0.1,0.1,0.1,0.146519,0.067627,0.08752,0.162361,0.083246,0.135674,0.001697,0.001271,0.002857,0.004219,0,0,1
0.353535,1,0.166667,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.305667,0.243652,0.197088,0.338602,0.273382,0.321741,0.011453,0.011944,0.01676,0.016147,0.047024,0.032156,0
0.040404,1,0.333333,1,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.191519,0.082761,0.096078,0.176986,0.098539,0.152871,0.001504,0.001187,0.001451,0.00161,0.003517,0.001892,0
0.020202,1,0.333333,0.333333,0.482759,0.3,0.4,0.1,0.1,0.1,0.4,0.155757,0.075684,0.095169,0.166112,0.088653,0.13723,0,0.00956,0.007078,0.002787,0,0.010436,0
0.171717,1,0.166667,0.666667,0.206897,0.2,0.1,0.1,0,0,0,0.149441,0.067449,0.086345,0.160138,0.080648,0.135674,0.001482,0,0,0,0,0.003102,0
0.141414,1,0.333333,0.333333,0.258621,0.2,0.2,0.2,0.2,0.1,0.1,0.208462,0.109698,0.110672,0.185975,0.082644,0.13992,0.002862,0.000712,0.002922,0.003242,0.011075,0,0
0.171717,1,0.166667,0.666667,0.068966,0.2,0.1,0.4,0.1,0.1,0.4,0.152736,0.075787,0.088131,0.161497,0.087693,0.138306,0.011539,0,0.00161,0.011441,0,0.009936,0
0,1,0.166667,0.666667,0.068966,0.3,0.5,0.4,0.2,0.2,0.2,0.155756,0.075834,0.091691,0.168783,0.088975,0.135674,0,0,0,0,0,0,0
0.30303,1,0.166667,0.333333,0.344828,0.1,0.4,0.1,0.1,0.1,0.2,0.14974,0.067259,0.09153,0.165038,0.095114,0.146165,0,0.005613,0.00581,0.023493,0,0.03133,0
0.252525,0,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.158993,0.080985,0.095671,0.176811,0.099885,0.154608,0.00229,0.001187,0.001116,0.003221,0.004689,0.003783,0
